date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:27	10030/10030	U--MC-	200	updated ('OK')	application/json	date:Mon,%2006%20Dec%202021%2004:26:26%20GMT	https://voices.uchicago.edu/ignite/wp-json/wp/v2/pages/2	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/wp/v2/pages/2.json	(from https://voices.uchicago.edu/ignite/)
23:26:27	0/0	---MC-	302	error ('Found')	image/svg	etag:e00060fcba31aca2c7f8fb2d831e953c	https://voices.uchicago.edu/ignite/files/2016/12/uchicago_rev-140bi8x.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2016/12/uchicago_rev-140bi8x.24.delayed	(from https://voices.uchicago.edu/ignite/)
23:26:27	139604/139604	U--MC-	200	updated ('OK')	application/json	date:Mon,%2006%20Dec%202021%2004:26:26%20GMT	https://voices.uchicago.edu/ignite/wp-json/	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/index.html	(from https://voices.uchicago.edu/ignite/)
23:26:27	0/0	---MC-	302	error ('Found')	image/png	etag:31cda744d5bbe42e35cf0402df0cbc86	https://voices.uchicago.edu/ignite/files/2021/01/IGNITE-icon.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/IGNITE-icon.png	(from https://voices.uchicago.edu/ignite/)
23:26:27	2267/2267	U--MC-	200	updated ('OK')	application/json	date:Mon,%2006%20Dec%202021%2004:26:26%20GMT	https://voices.uchicago.edu/ignite/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvoices.uchicago.edu%2Fignite%2F	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/oembed/1.0/embed1e76.json	(from https://voices.uchicago.edu/ignite/)
23:26:28	54125/54125	---M--	200	added ('OK')	image/png	etag:%2279f97e85e3c6883ef7569b7c23ddb351%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/01/IGNITE-icon.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/01/IGNITE-icon.png	(from https://voices.uchicago.edu/ignite/)
23:26:28	2356/2356	U--MCZ	200	updated ('OK')	text/xml	date:Mon,%2006%20Dec%202021%2004:26:27%20GMT	https://voices.uchicago.edu/ignite/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvoices.uchicago.edu%2Fignite%2F&format=xml	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/oembed/1.0/embedcfec	(from https://voices.uchicago.edu/ignite/)
23:26:28	1388/1388	U-----	200	untouched ('')	image/png	etag:%22d8b1bca696a6c8799d06c09bd6c580ea%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-32x32.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-32x32.png	(from https://voices.uchicago.edu/ignite/)
23:26:28	0/0	---MC-	302	error ('Found')	image/jpeg	etag:88135f3125a6ade50cdc58ed2afa8359	https://voices.uchicago.edu/ignite/files/2021/02/StockSnap_GSBJXWRSDV.jpg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/02/StockSnap_GSBJXWRSDV.jpg	(from https://voices.uchicago.edu/ignite/)
23:26:32	5896/5896	U-----	200	untouched ('')	image/png	etag:%2241d11a4f83f1bf88d384f69b2a5665bf%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-192x192.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-192x192.png	(from https://voices.uchicago.edu/ignite/)
23:26:33	8500/8500	U-----	200	untouched ('')	image/png	etag:%22d0d1df906bf5a4a2898e2534acef7143%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-180x180.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/01/cropped-IGNITE-icon-180x180.png	(from https://voices.uchicago.edu/ignite/)
23:26:33	20382/20382	U-----	200	untouched ('')	image/png	etag:%220c1521b7ab04261cd04773fd4e58d375%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/03/uchicago_gme-logo-600x140.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/03/uchicago_gme-logo-600x140.png	(from https://voices.uchicago.edu/ignite/)
23:26:33	40205/40205	U-----	200	untouched ('')	image/png	etag:%22d737afb93d5b8ebff3a21cd03b7b6f85%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/01/ignite-logo.png	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/01/ignite-logo.png	(from https://voices.uchicago.edu/ignite/)
23:26:34	93134/93134	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2006%20Dec%202021%2004:26:32%20GMT	https://voices.uchicago.edu/ignite/staff-directory/	C:/My%20Web%20Sites/Ignite%20Website/ignite/staff-directory/index.html	(from https://voices.uchicago.edu/ignite/)
23:26:34	60010/60010	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2006%20Dec%202021%2004:26:33%20GMT	https://voices.uchicago.edu/ignite/contact-us/	C:/My%20Web%20Sites/Ignite%20Website/ignite/contact-us/index.html	(from https://voices.uchicago.edu/ignite/)
23:26:34	254120/254120	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22614053b0-3e0a8%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/js/scripts.min.js?ver=4.10.5	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/js/scripts.min00f2.js	(from https://voices.uchicago.edu/ignite/)
23:26:35	5682/5682	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22614053b0-1632%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/js/smoothscroll.js?ver=4.10.5	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/js/smoothscroll00f2.js	(from https://voices.uchicago.edu/ignite/)
23:26:35	51063/51063	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2004:26:33%20GMT	https://voices.uchicago.edu/ignite/wp-content/themes/divi/includes/builder/images/subscribe-loader.gif	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/includes/builder/images/subscribe-loader.33.delayed	(from https://voices.uchicago.edu/ignite/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
23:26:37	1426/1426	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22608b76b7-592%22	https://voices.uchicago.edu/ignite/wp-includes/js/wp-embed.min.js?ver=5.7.4	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-includes/js/wp-embed.min4999.js	(from https://voices.uchicago.edu/ignite/)
23:26:37	1343/1343	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2260ed37b9-53f%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/core/admin/js/common.js?ver=4.10.4	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/core/admin/js/common892f.js	(from https://voices.uchicago.edu/ignite/)
23:26:38	73895/73895	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2006%20Dec%202021%2004:26:33%20GMT	https://voices.uchicago.edu/ignite/our-program/	C:/My%20Web%20Sites/Ignite%20Website/ignite/our-program/index.html	(from https://voices.uchicago.edu/ignite/)
23:26:39	163719/163719	U-----	200	untouched ('')	image/jpeg	etag:%224d9d9db549eb672daace01a8c13847c9%22	https://cpb-us-w2.wpmucdn.com/voices.uchicago.edu/dist/e/2936/files/2021/02/StockSnap_GSBJXWRSDV.jpg	C:/My%20Web%20Sites/Ignite%20Website/voices.uchicago.edu/dist/e/2936/files/2021/02/StockSnap_GSBJXWRSDV.jpg	(from https://voices.uchicago.edu/ignite/)
23:26:40	92400/92400	U-----	200	untouched ('')	application/octet-stream	etag:%22614053b0-168f0%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/core/admin/fonts/modules/all/modules.ttf	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/core/admin/fonts/modules/all/modules.ttf	(from https://voices.uchicago.edu/ignite/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
23:26:40	92476/92476	U-----	200	untouched ('')	application/octet-stream	etag:%22614053b0-1693c%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/core/admin/fonts/modules/all/modules.woff	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/core/admin/fonts/modules/all/modules.woff	(from https://voices.uchicago.edu/ignite/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
23:26:40	9427/9427	U-----	200	untouched ('')	image/gif	etag:%225b3e394d-24d3%22	https://voices.uchicago.edu/ignite/wp-content/themes/divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/divi/includes/builder/styles/images/preloader.gif	(from https://voices.uchicago.edu/ignite/wp-content/themes/divi/style-static.min.css?ver=4.10.5)
23:26:40	41021/41021	U--MC-	200	updated ('OK')	application/json	date:Mon,%2006%20Dec%202021%2004:26:39%20GMT	https://voices.uchicago.edu/ignite/wp-json/wp/v2/pages/145	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/wp/v2/pages/145.json	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2004:26:39%20GMT	https://voices.uchicago.edu/ignite/?p=145	C:/My%20Web%20Sites/Ignite%20Website/ignite/indexbe3b.html	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:40	51064/51064	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2004:26:39%20GMT	https://voices.uchicago.edu/ignite/staff-directory/POST	C:/My%20Web%20Sites/Ignite%20Website/ignite/staff-directory/POST.37.delayed	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	2409/2409	U-----	200	untouched ('')	text/xml	date:Mon,%2006%20Dec%202021%2003:31:15%20GMT	https://voices.uchicago.edu/ignite/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvoices.uchicago.edu%2Fignite%2Fstaff-directory%2F&format=xml	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-json/oembed/1.0/embed5567	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	0/0	---MC-	302	error ('Found')	image/svg	etag:9df2db57812fe65a0db4cfd7b8ed344b	https://voices.uchicago.edu/ignite/files/2016/12/universitySeal_rev-25dswmw.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2016/12/universitySeal_rev-25dswmw.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:41	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:42	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:42	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:42	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:42	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:43	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:43	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:43	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:43	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
23:26:43	0/0	---MC-	302	error ('Found')	image/svg	etag:d5131aac818067bf141715978e784e6f	https://voices.uchicago.edu/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2019/04/phoenix_maroon-1gnnyf4-v5nqub.svg	(from https://voices.uchicago.edu/ignite/staff-directory/)
